movie,actor,n,year,ranking,votes
Rashomon,Noriko Honma,8,1950,8.2,178000
Rashomon,Daisuke Katô,8,1950,8.2,178000
Człowiek słoń,Anthony Hopkins,18,1980,8.2,255000
Człowiek słoń,John Hurt,18,1980,8.2,255000
Człowiek słoń,Anne Bancroft,18,1980,8.2,255000
Człowiek słoń,John Gielgud,18,1980,8.2,255000
Człowiek słoń,Wendy Hiller,18,1980,8.2,255000
Człowiek słoń,Freddie Jones,18,1980,8.2,255000
Człowiek słoń,Michael Elphick,18,1980,8.2,255000
Człowiek słoń,Hannah Gordon,18,1980,8.2,255000
Człowiek słoń,Helen Ryan,18,1980,8.2,255000
Człowiek słoń,John Standing,18,1980,8.2,255000
Człowiek słoń,Dexter Fletcher,18,1980,8.2,255000
Człowiek słoń,Lesley Dunlop,18,1980,8.2,255000
Człowiek słoń,Phoebe Nicholls,18,1980,8.2,255000
Człowiek słoń,Pat Gorman,18,1980,8.2,255000
Człowiek słoń,Claire Davenport,18,1980,8.2,255000
Człowiek słoń,Orla Pederson,18,1980,8.2,255000
Człowiek słoń,Patsy Smart,18,1980,8.2,255000
Człowiek słoń,Frederick Treves,18,1980,8.2,255000
Chinatown,Jack Nicholson,18,1974,8.2,345000
Chinatown,Faye Dunaway,18,1974,8.2,345000
Chinatown,John Huston,18,1974,8.2,345000
Chinatown,Perry Lopez,18,1974,8.2,345000
Chinatown,John Hillerman,18,1974,8.2,345000
Chinatown,Darrell Zwerling,18,1974,8.2,345000
Chinatown,Diane Ladd,18,1974,8.2,345000
Chinatown,Roy Jenson,18,1974,8.2,345000
Chinatown,Roman Polanski,18,1974,8.2,345000
Chinatown,Richard Bakalyan,18,1974,8.2,345000
Chinatown,Joe Mantell,18,1974,8.2,345000
Chinatown,Bruce Glover,18,1974,8.2,345000
Chinatown,Nandu Hinds,18,1974,8.2,345000
Chinatown,James O'Rear,18,1974,8.2,345000
Chinatown,James Hong,18,1974,8.2,345000
Chinatown,Beulah Quo,18,1974,8.2,345000
Chinatown,Jerry Fujikawa,18,1974,8.2,345000
Chinatown,Belinda Palmer,18,1974,8.2,345000
Ruchomy zamek Hauru,Chieko Baishô,18,2004,8.2,437000
Ruchomy zamek Hauru,Takuya Kimura,18,2004,8.2,437000
Ruchomy zamek Hauru,Tatsuya Gashûin,18,2004,8.2,437000
Ruchomy zamek Hauru,Akihiro Miwa,18,2004,8.2,437000
Ruchomy zamek Hauru,Ryunosuke Kamiki,18,2004,8.2,437000
Ruchomy zamek Hauru,Mitsunori Isaki,18,2004,8.2,437000
Ruchomy zamek Hauru,Yô Ôizumi,18,2004,8.2,437000
Ruchomy zamek Hauru,Akio Ôtsuka,18,2004,8.2,437000
Ruchomy zamek Hauru,Daijirô Harada,18,2004,8.2,437000
Ruchomy zamek Hauru,Haruko Katô,18,2004,8.2,437000
Ruchomy zamek Hauru,Jean Simmons,18,2004,8.2,437000
Ruchomy zamek Hauru,Christian Bale,18,2004,8.2,437000
Ruchomy zamek Hauru,Lauren Bacall,18,2004,8.2,437000
Ruchomy zamek Hauru,Blythe Danner,18,2004,8.2,437000
Ruchomy zamek Hauru,Emily Mortimer,18,2004,8.2,437000
Ruchomy zamek Hauru,Josh Hutcherson,18,2004,8.2,437000
Ruchomy zamek Hauru,Billy Crystal,18,2004,8.2,437000
Ruchomy zamek Hauru,Jena Malone,18,2004,8.2,437000
M jak morderstwo,Ray Milland,18,1954,8.2,186000
M jak morderstwo,Grace Kelly,18,1954,8.2,186000
M jak morderstwo,Robert Cummings,18,1954,8.2,186000
M jak morderstwo,John Williams,18,1954,8.2,186000
M jak morderstwo,Anthony Dawson,18,1954,8.2,186000
M jak morderstwo,Leo Britt,18,1954,8.2,186000
M jak morderstwo,Patrick Allen,18,1954,8.2,186000
M jak morderstwo,George Leigh,18,1954,8.2,186000
M jak morderstwo,George Alderson,18,1954,8.2,186000
M jak morderstwo,Robin Hughes,18,1954,8.2,186000
M jak morderstwo,Richard Bender,18,1954,8.2,186000
M jak morderstwo,Robin Sanders Clark,18,1954,8.2,186000
M jak morderstwo,Jack Cunningham,18,1954,8.2,186000
M jak morderstwo,Robert Dobson,18,1954,8.2,186000
M jak morderstwo,Guy Doleman,18,1954,8.2,186000
M jak morderstwo,Bess Flowers,18,1954,8.2,186000
M jak morderstwo,Robert Garvin,18,1954,8.2,186000
M jak morderstwo,Herschel Graham,18,1954,8.2,186000
Labirynt,Hugh Jackman,18,2013,8.1,790000
Labirynt,Jake Gyllenhaal,18,2013,8.1,790000
Labirynt,Viola Davis,18,2013,8.1,790000
Labirynt,Melissa Leo,18,2013,8.1,790000
Labirynt,Maria Bello,18,2013,8.1,790000
Labirynt,Terrence Howard,18,2013,8.1,790000
Labirynt,Paul Dano,18,2013,8.1,790000
Labirynt,Dylan Minnette,18,2013,8.1,790000
Labirynt,Zoë Soul,18,2013,8.1,790000
Labirynt,Erin Gerasimovich,18,2013,8.1,790000
Labirynt,Kyla-Drew,18,2013,8.1,790000
Labirynt,Wayne Duvall,18,2013,8.1,790000
Labirynt,Len Cariou,18,2013,8.1,790000
Labirynt,David Dastmalchian,18,2013,8.1,790000
Labirynt,Brad James,18,2013,8.1,790000
Labirynt,Anthony Reynolds,18,2013,8.1,790000
Labirynt,Robert C. Treveiler,18,2013,8.1,790000
Labirynt,Sandra Ellis Lafferty,18,2013,8.1,790000
Przeminęło z wiatrem,Clark Gable,18,1939,8.2,330000
Przeminęło z wiatrem,Vivien Leigh,18,1939,8.2,330000
Przeminęło z wiatrem,Thomas Mitchell,18,1939,8.2,330000
Przeminęło z wiatrem,Barbara O'Neil,18,1939,8.2,330000
Przeminęło z wiatrem,Evelyn Keyes,18,1939,8.2,330000
Przeminęło z wiatrem,Ann Rutherford,18,1939,8.2,330000
Przeminęło z wiatrem,George Reeves,18,1939,8.2,330000
Przeminęło z wiatrem,Fred Crane,18,1939,8.2,330000
Przeminęło z wiatrem,Hattie McDaniel,18,1939,8.2,330000
Przeminęło z wiatrem,Oscar Polk,18,1939,8.2,330000
Przeminęło z wiatrem,Butterfly McQueen,18,1939,8.2,330000
Przeminęło z wiatrem,Victor Jory,18,1939,8.2,330000
Przeminęło z wiatrem,Everett Brown,18,1939,8.2,330000
Przeminęło z wiatrem,Howard Hickman,18,1939,8.2,330000
Przeminęło z wiatrem,Alicia Rhett,18,1939,8.2,330000
Przeminęło z wiatrem,Leslie Howard,18,1939,8.2,330000
Przeminęło z wiatrem,Olivia de Havilland,18,1939,8.2,330000
Przeminęło z wiatrem,Rand Brooks,18,1939,8.2,330000
V jak vendetta,Hugo Weaving,18,2005,8.2,1200000
V jak vendetta,Natalie Portman,18,2005,8.2,1200000
V jak vendetta,Rupert Graves,18,2005,8.2,1200000
V jak vendetta,Stephen Rea,18,2005,8.2,1200000
V jak vendetta,Stephen Fry,18,2005,8.2,1200000
V jak vendetta,John Hurt,18,2005,8.2,1200000
V jak vendetta,Tim Pigott-Smith,18,2005,8.2,1200000
V jak vendetta,Roger Allam,18,2005,8.2,1200000
V jak vendetta,Ben Miles,18,2005,8.2,1200000
V jak vendetta,Sinéad Cusack,18,2005,8.2,1200000
V jak vendetta,Natasha Wightman,18,2005,8.2,1200000
V jak vendetta,John Standing,18,2005,8.2,1200000
V jak vendetta,Eddie Marsan,18,2005,8.2,1200000
V jak vendetta,Clive Ashborn,18,2005,8.2,1200000
V jak vendetta,Emma Field-Rayner,18,2005,8.2,1200000
V jak vendetta,Ian Burfield,18,2005,8.2,1200000
V jak vendetta,Mark Phoenix,18,2005,8.2,1200000
V jak vendetta,Alister Mazzotti,18,2005,8.2,1200000
Wściekły byk,Robert De Niro,18,1980,8.1,375000
Wściekły byk,Cathy Moriarty,18,1980,8.1,375000
Wściekły byk,Joe Pesci,18,1980,8.1,375000
Wściekły byk,Frank Vincent,18,1980,8.1,375000
Wściekły byk,Nicholas Colasanto,18,1980,8.1,375000
Wściekły byk,Theresa Saldana,18,1980,8.1,375000
Wściekły byk,Mario Gallo,18,1980,8.1,375000
Wściekły byk,Frank Adonis,18,1980,8.1,375000
Wściekły byk,Joseph Bono,18,1980,8.1,375000
Wściekły byk,Frank Topham,18,1980,8.1,375000
Wściekły byk,Lori Anne Flax,18,1980,8.1,375000
Wściekły byk,Charles Scorsese,18,1980,8.1,375000
Wściekły byk,Don Dunphy,18,1980,8.1,375000
Wściekły byk,Bill Hanrahan,18,1980,8.1,375000
Wściekły byk,Rita Bennett,18,1980,8.1,375000
Wściekły byk,James V. Christy,18,1980,8.1,375000
Wściekły byk,Bernie Allen,18,1980,8.1,375000
Wściekły byk,Floyd Anderson,18,1980,8.1,375000
Porachunki,Jason Flemyng,18,1998,8.1,610000
Porachunki,Dexter Fletcher,18,1998,8.1,610000
Porachunki,Nick Moran,18,1998,8.1,610000
Porachunki,Jason Statham,18,1998,8.1,610000
Porachunki,Steven Mackintosh,18,1998,8.1,610000
Porachunki,Nicholas Rowe,18,1998,8.1,610000
Porachunki,Nick Marcq,18,1998,8.1,610000
Porachunki,Charles Forbes,18,1998,8.1,610000
Porachunki,Vinnie Jones,18,1998,8.1,610000
Porachunki,Lenny McLean,18,1998,8.1,610000
Porachunki,Peter McNicholl,18,1998,8.1,610000
Porachunki,P.H. Moriarty,18,1998,8.1,610000
Porachunki,Frank Harper,18,1998,8.1,610000
Porachunki,Steve Sweeney,18,1998,8.1,610000
Porachunki,Huggy Leaver,18,1998,8.1,610000
Porachunki,Ronnie Fox,18,1998,8.1,610000
Porachunki,Tony McMahon,18,1998,8.1,610000
Porachunki,Stephen Marcus,18,1998,8.1,610000
Sekret jej oczu,Ricardo Darín,18,2009,8.2,220000
Sekret jej oczu,Soledad Villamil,18,2009,8.2,220000
Sekret jej oczu,Pablo Rago,18,2009,8.2,220000
Sekret jej oczu,Carla Quevedo,18,2009,8.2,220000
Sekret jej oczu,Javier Godino,18,2009,8.2,220000
Sekret jej oczu,Bárbara Palladino,18,2009,8.2,220000
Sekret jej oczu,Rudy Romano,18,2009,8.2,220000
Sekret jej oczu,Alejandro Abelenda,18,2009,8.2,220000
Sekret jej oczu,Mario Alarcón,18,2009,8.2,220000
Sekret jej oczu,Guillermo Francella,18,2009,8.2,220000
Sekret jej oczu,Sebastián Blanco,18,2009,8.2,220000
Sekret jej oczu,Mariano Argento,18,2009,8.2,220000
Sekret jej oczu,José Luis Gioia,18,2009,8.2,220000
Sekret jej oczu,Juan José Ortíz,18,2009,8.2,220000
Sekret jej oczu,Kiko Cerone,18,2009,8.2,220000
Sekret jej oczu,Fernando Pardo,18,2009,8.2,220000
Sekret jej oczu,Maximiliano Trento,18,2009,8.2,220000
Sekret jej oczu,Sergio Santana,18,2009,8.2,220000
W głowie się nie mieści,Amy Poehler,18,2015,8.1,771000
W głowie się nie mieści,Bill Hader,18,2015,8.1,771000
W głowie się nie mieści,Lewis Black,18,2015,8.1,771000
W głowie się nie mieści,Mindy Kaling,18,2015,8.1,771000
W głowie się nie mieści,Phyllis Smith,18,2015,8.1,771000
W głowie się nie mieści,Richard Kind,18,2015,8.1,771000
W głowie się nie mieści,Kaitlyn Dias,18,2015,8.1,771000
W głowie się nie mieści,Diane Lane,18,2015,8.1,771000
W głowie się nie mieści,Kyle MacLachlan,18,2015,8.1,771000
W głowie się nie mieści,Paula Poundstone,18,2015,8.1,771000
W głowie się nie mieści,Bobby Moynihan,18,2015,8.1,771000
W głowie się nie mieści,Paula Pell,18,2015,8.1,771000
W głowie się nie mieści,Dave Goelz,18,2015,8.1,771000
W głowie się nie mieści,Frank Oz,18,2015,8.1,771000
W głowie się nie mieści,Josh Cooley,18,2015,8.1,771000
W głowie się nie mieści,Flea,18,2015,8.1,771000
W głowie się nie mieści,John Ratzenberger,18,2015,8.1,771000
W głowie się nie mieści,Carlos Alazraqui,18,2015,8.1,771000
"Trzy billboardy za Ebbing, Missouri",Frances McDormand,18,2017,8.1,546000
"Trzy billboardy za Ebbing, Missouri",Woody Harrelson,18,2017,8.1,546000
"Trzy billboardy za Ebbing, Missouri",Sam Rockwell,18,2017,8.1,546000
"Trzy billboardy za Ebbing, Missouri",Caleb Landry Jones,18,2017,8.1,546000
"Trzy billboardy za Ebbing, Missouri",Kerry Condon,18,2017,8.1,546000
"Trzy billboardy za Ebbing, Missouri",Alejandro Barrios,18,2017,8.1,546000
"Trzy billboardy za Ebbing, Missouri",Clarke Peters,18,2017,8.1,546000
"Trzy billboardy za Ebbing, Missouri",Darrell Britt-Gibson,18,2017,8.1,546000
"Trzy billboardy za Ebbing, Missouri",Abbie Cornish,18,2017,8.1,546000
"Trzy billboardy za Ebbing, Missouri",Riya May Atwood,18,2017,8.1,546000
"Trzy billboardy za Ebbing, Missouri",Selah Atwood,18,2017,8.1,546000
"Trzy billboardy za Ebbing, Missouri",Lucas Hedges,18,2017,8.1,546000
"Trzy billboardy za Ebbing, Missouri",Zeljko Ivanek,18,2017,8.1,546000
"Trzy billboardy za Ebbing, Missouri",Amanda Warren,18,2017,8.1,546000
"Trzy billboardy za Ebbing, Missouri",Malaya Rivera Drew,18,2017,8.1,546000
"Trzy billboardy za Ebbing, Missouri",Sandy Martin,18,2017,8.1,546000
"Trzy billboardy za Ebbing, Missouri",Peter Dinklage,18,2017,8.1,546000
"Trzy billboardy za Ebbing, Missouri",Christopher Berry,18,2017,8.1,546000
Spider-Man: Bez drogi do domu,Tom Holland,18,2021,8.2,856000
Spider-Man: Bez drogi do domu,Zendaya,18,2021,8.2,856000
Spider-Man: Bez drogi do domu,Benedict Cumberbatch,18,2021,8.2,856000
Spider-Man: Bez drogi do domu,Jacob Batalon,18,2021,8.2,856000
Spider-Man: Bez drogi do domu,Jon Favreau,18,2021,8.2,856000
Spider-Man: Bez drogi do domu,Jamie Foxx,18,2021,8.2,856000
Spider-Man: Bez drogi do domu,Willem Dafoe,18,2021,8.2,856000
Spider-Man: Bez drogi do domu,Alfred Molina,18,2021,8.2,856000
Spider-Man: Bez drogi do domu,Benedict Wong,18,2021,8.2,856000
Spider-Man: Bez drogi do domu,Tony Revolori,18,2021,8.2,856000
Spider-Man: Bez drogi do domu,Marisa Tomei,18,2021,8.2,856000
Spider-Man: Bez drogi do domu,Andrew Garfield,18,2021,8.2,856000
Spider-Man: Bez drogi do domu,Tobey Maguire,18,2021,8.2,856000
Spider-Man: Bez drogi do domu,Angourie Rice,18,2021,8.2,856000
Spider-Man: Bez drogi do domu,Arian Moayed,18,2021,8.2,856000
Spider-Man: Bez drogi do domu,Paula Newsome,18,2021,8.2,856000
Spider-Man: Bez drogi do domu,Hannibal Buress,18,2021,8.2,856000
Spider-Man: Bez drogi do domu,Martin Starr,18,2021,8.2,856000
Trainspotting,Ewan McGregor,18,1996,8.1,718000
Trainspotting,Ewen Bremner,18,1996,8.1,718000
Trainspotting,Jonny Lee Miller,18,1996,8.1,718000
Trainspotting,Kevin McKidd,18,1996,8.1,718000
Trainspotting,Robert Carlyle,18,1996,8.1,718000
Trainspotting,Kelly Macdonald,18,1996,8.1,718000
Trainspotting,Peter Mullan,18,1996,8.1,718000
Trainspotting,James Cosmo,18,1996,8.1,718000
Trainspotting,Eileen Nicholas,18,1996,8.1,718000
Trainspotting,Susan Vidler,18,1996,8.1,718000
Trainspotting,Pauline Lynch,18,1996,8.1,718000
Trainspotting,Shirley Henderson,18,1996,8.1,718000
Trainspotting,Stuart McQuarrie,18,1996,8.1,718000
Trainspotting,Irvine Welsh,18,1996,8.1,718000
Trainspotting,Dale Winton,18,1996,8.1,718000
Trainspotting,Keith Allen,18,1996,8.1,718000
Trainspotting,Kevin Allen,18,1996,8.1,718000
Trainspotting,Annie Louise Ross,18,1996,8.1,718000
Most na rzece Kwai,William Holden,18,1957,8.1,231000
Most na rzece Kwai,Alec Guinness,18,1957,8.1,231000
Most na rzece Kwai,Jack Hawkins,18,1957,8.1,231000
Most na rzece Kwai,Sessue Hayakawa,18,1957,8.1,231000
Most na rzece Kwai,James Donald,18,1957,8.1,231000
Most na rzece Kwai,Geoffrey Horne,18,1957,8.1,231000
Most na rzece Kwai,André Morell,18,1957,8.1,231000
Most na rzece Kwai,Peter Williams,18,1957,8.1,231000
Most na rzece Kwai,John Boxer,18,1957,8.1,231000
Most na rzece Kwai,Percy Herbert,18,1957,8.1,231000
Most na rzece Kwai,Harold Goodwin,18,1957,8.1,231000
Most na rzece Kwai,Ann Sears,18,1957,8.1,231000
Most na rzece Kwai,Heihachirô Ôkawa,18,1957,8.1,231000
Most na rzece Kwai,Keiichirô Katsumoto,18,1957,8.1,231000
Most na rzece Kwai,M.R.B. Chakrabandhu,18,1957,8.1,231000
Most na rzece Kwai,Vilaiwan Seeboonreaung,18,1957,8.1,231000
Most na rzece Kwai,Ngamta Suphaphongs,18,1957,8.1,231000
Most na rzece Kwai,Javanart Punynchoti,18,1957,8.1,231000
Fargo,William H. Macy,18,1996,8.1,715000
Fargo,Frances McDormand,18,1996,8.1,715000
Fargo,Steve Buscemi,18,1996,8.1,715000
Fargo,Peter Stormare,18,1996,8.1,715000
Fargo,Kristin Rudrüd,18,1996,8.1,715000
Fargo,Harve Presnell,18,1996,8.1,715000
Fargo,Tony Denman,18,1996,8.1,715000
Fargo,Gary Houston,18,1996,8.1,715000
Fargo,Sally Wingert,18,1996,8.1,715000
Fargo,Kurt Schweickhardt,18,1996,8.1,715000
Fargo,Larissa Kokernot,18,1996,8.1,715000
Fargo,Melissa Peterman,18,1996,8.1,715000
Fargo,Steve Reevis,18,1996,8.1,715000
Fargo,Warren Keith,18,1996,8.1,715000
Fargo,Steve Edelman,18,1996,8.1,715000
Fargo,Sharon Anderson,18,1996,8.1,715000
Fargo,Larry Brandenburg,18,1996,8.1,715000
Fargo,James Gaulke,18,1996,8.1,715000
Wojownik,Tom Hardy,18,2011,8.1,493000
Wojownik,Nick Nolte,18,2011,8.1,493000
Wojownik,Joel Edgerton,18,2011,8.1,493000
Wojownik,Jennifer Morrison,18,2011,8.1,493000
Wojownik,Frank Grillo,18,2011,8.1,493000
Wojownik,Kevin Dunn,18,2011,8.1,493000
Wojownik,Maximiliano Hernández,18,2011,8.1,493000
Wojownik,Bryan Callen,18,2011,8.1,493000
Wojownik,Sam Sheridan,18,2011,8.1,493000
Wojownik,Fernando Chien,18,2011,8.1,493000
Wojownik,Jake McLaughlin,18,2011,8.1,493000
Wojownik,Vanessa Martinez,18,2011,8.1,493000
Wojownik,Denzel Whitaker,18,2011,8.1,493000
Wojownik,Carlos Miranda,18,2011,8.1,493000
Wojownik,Nick Lehane,18,2011,8.1,493000
Wojownik,Laura Chinn,18,2011,8.1,493000
Wojownik,Capri Thomas,18,2011,8.1,493000
Wojownik,Lexi Cowan,18,2011,8.1,493000
"Złap mnie, jeśli potrafisz",Leonardo DiCaprio,18,2002,8.1,1100000
"Złap mnie, jeśli potrafisz",Tom Hanks,18,2002,8.1,1100000
"Złap mnie, jeśli potrafisz",Christopher Walken,18,2002,8.1,1100000
"Złap mnie, jeśli potrafisz",Martin Sheen,18,2002,8.1,1100000
"Złap mnie, jeśli potrafisz",Nathalie Baye,18,2002,8.1,1100000
"Złap mnie, jeśli potrafisz",Amy Adams,18,2002,8.1,1100000
"Złap mnie, jeśli potrafisz",James Brolin,18,2002,8.1,1100000
"Złap mnie, jeśli potrafisz",Brian Howe,18,2002,8.1,1100000
"Złap mnie, jeśli potrafisz",Frank John Hughes,18,2002,8.1,1100000
"Złap mnie, jeśli potrafisz",Steve Eastin,18,2002,8.1,1100000
"Złap mnie, jeśli potrafisz",Chris Ellis,18,2002,8.1,1100000
"Złap mnie, jeśli potrafisz",John Finn,18,2002,8.1,1100000
"Złap mnie, jeśli potrafisz",Jennifer Garner,18,2002,8.1,1100000
"Złap mnie, jeśli potrafisz",Nancy Lenehan,18,2002,8.1,1100000
"Złap mnie, jeśli potrafisz",Ellen Pompeo,18,2002,8.1,1100000
"Złap mnie, jeśli potrafisz",Elizabeth Banks,18,2002,8.1,1100000
"Złap mnie, jeśli potrafisz",Guy Thauvette,18,2002,8.1,1100000
"Złap mnie, jeśli potrafisz",Candice Azzara,18,2002,8.1,1100000
Gran Torino,Clint Eastwood,18,2008,8.1,807000
Gran Torino,Bee Vang,18,2008,8.1,807000
Gran Torino,Christopher Carley,18,2008,8.1,807000
Gran Torino,Ahney Her,18,2008,8.1,807000
Gran Torino,Brian Haley,18,2008,8.1,807000
Gran Torino,Geraldine Hughes,18,2008,8.1,807000
Gran Torino,Dreama Walker,18,2008,8.1,807000
Gran Torino,Brian Howe,18,2008,8.1,807000
Gran Torino,John Carroll Lynch,18,2008,8.1,807000
Gran Torino,William Hill,18,2008,8.1,807000
Gran Torino,Brooke Chia Thao,18,2008,8.1,807000
Gran Torino,Chee Thao,18,2008,8.1,807000
Gran Torino,Choua Kue,18,2008,8.1,807000
Gran Torino,Scott Eastwood,18,2008,8.1,807000
Gran Torino,Xia Soua Chang,18,2008,8.1,807000
Gran Torino,Sonny Vue,18,2008,8.1,807000
Gran Torino,Doua Moua,18,2008,8.1,807000
Gran Torino,Greg Trzaskoma,18,2008,8.1,807000
Klaus,Jason Schwartzman,18,2019,8.2,185000
Klaus,J.K. Simmons,18,2019,8.2,185000
Klaus,Rashida Jones,18,2019,8.2,185000
Klaus,Will Sasso,18,2019,8.2,185000
Klaus,Neda Margrethe Labba,18,2019,8.2,185000
Klaus,Sergio Pablos,18,2019,8.2,185000
Klaus,Norm MacDonald,18,2019,8.2,185000
Klaus,Joan Cusack,18,2019,8.2,185000
Klaus,Evan Agos,18,2019,8.2,185000
Klaus,Sky Alexis,18,2019,8.2,185000
Klaus,Jaeden Bettencourt,18,2019,8.2,185000
Klaus,Teddy Blum,18,2019,8.2,185000
Klaus,Mila Brener,18,2019,8.2,185000
Klaus,Sydney Brower,18,2019,8.2,185000
Klaus,Finn Carr,18,2019,8.2,185000
Klaus,Kendall Joy Hall,18,2019,8.2,185000
Klaus,Hailey Hermida,18,2019,8.2,185000
Klaus,Lexie Holland,18,2019,8.2,185000
Godzilla Minus One,Minami Hamabe,18,2023,8.3,37000
Godzilla Minus One,Ryunosuke Kamiki,18,2023,8.3,37000
Godzilla Minus One,Sakura Ando,18,2023,8.3,37000
Godzilla Minus One,Kuranosuke Sasaki,18,2023,8.3,37000
Godzilla Minus One,Hidetaka Yoshioka,18,2023,8.3,37000
Godzilla Minus One,Munetaka Aoki,18,2023,8.3,37000
Godzilla Minus One,Rikako Miura,18,2023,8.3,37000
Godzilla Minus One,Yuki Yamada,18,2023,8.3,37000
Godzilla Minus One,Michael Arias,18,2023,8.3,37000
Godzilla Minus One,Sae Nagatani,18,2023,8.3,37000
Godzilla Minus One,Yûya Endô,18,2023,8.3,37000
Godzilla Minus One,Ozuno Nakamura,18,2023,8.3,37000
Godzilla Minus One,Kisuke Iida,18,2023,8.3,37000
Godzilla Minus One,Miou Tanaka,18,2023,8.3,37000
Godzilla Minus One,Ryô Ônishi,18,2023,8.3,37000
Godzilla Minus One,Shôhei Abe,18,2023,8.3,37000
Godzilla Minus One,Sentarô Kusakabe,18,2023,8.3,37000
Godzilla Minus One,Gôshû,18,2023,8.3,37000
Mój sąsiad Totoro,Hitoshi Takagi,18,1988,8.1,371000
Mój sąsiad Totoro,Noriko Hidaka,18,1988,8.1,371000
Mój sąsiad Totoro,Chika Sakamoto,18,1988,8.1,371000
Mój sąsiad Totoro,Shigesato Itoi,18,1988,8.1,371000
Mój sąsiad Totoro,Sumi Shimamoto,18,1988,8.1,371000
Mój sąsiad Totoro,Tanie Kitabayashi,18,1988,8.1,371000
Mój sąsiad Totoro,Hiroko Maruyama,18,1988,8.1,371000
Mój sąsiad Totoro,Machiko Washio,18,1988,8.1,371000
Mój sąsiad Totoro,Reiko Suzuki,18,1988,8.1,371000
Mój sąsiad Totoro,Masashi Hirose,18,1988,8.1,371000
Mój sąsiad Totoro,Toshiyuki Amagasa,18,1988,8.1,371000
Mój sąsiad Totoro,Shigeru Chiba,18,1988,8.1,371000
Mój sąsiad Totoro,Naoki Tatsuta,18,1988,8.1,371000
Mój sąsiad Totoro,Tarako,18,1988,8.1,371000
Mój sąsiad Totoro,Tomohiro Nishimura,18,1988,8.1,371000
Mój sąsiad Totoro,Mitsuko Ishida,18,1988,8.1,371000
Mój sąsiad Totoro,Chie Kôjiro,18,1988,8.1,371000
Mój sąsiad Totoro,Daiki Nakamura,18,1988,8.1,371000
Za wszelką cenę,Hilary Swank,18,2004,8.1,715000
